Test Result UID,Sample Name,Sample Type,Receipt Time,Test Time,Provider,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,Moisture Content,strain
nKH2dtjcio6JauNWH,Wifi OG,Concentrate,2018-04-12,2018-04-12,101.0,0.0,0.0,,,,0.0,0.09,0.0,0.0,0.0,0.06,0.0,0.37,0.0,0.07,0.14,0.25,0.19,0.0,0.77,0.77,0.0,0.29,1.51,0.0,0.0,,81.5,0.01,0.01,1.0,2.14,0.01,0.01,,,0.01,3.3,1.67,,wifi-og
nKH2dtjcio6JauNWH,Wifi OG,Concentrate,2018-04-12,2018-04-12,101.0,0.0,0.0,,,,0.0,0.09,0.0,0.0,0.0,0.06,0.0,0.37,0.0,0.07,0.14,0.25,0.19,0.0,0.77,0.77,0.0,0.29,1.51,0.0,0.0,,81.5,0.01,0.01,1.0,2.14,0.01,0.01,,,0.01,3.3,1.67,,wifi-og
nKNNffKNx8dGEpSqb,Goji -LRB,Concentrate,2017-11-07,2017-11-07,,0.0,0.0,,,,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.37,0.0,0.29,0.07,0.07,0.23,0.02,0.25,0.51,0.16,0.06,1.98,0.0,0.0,,1.51,0.01,86.62,0.01,0.01,0.71,0.01,,,2.85,0.01,0.14,,goji-lrb
nM5khmxazYL9NEgox,ASO919GWax,Concentrate,2016-09-21,2016-09-22,12.0,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.04,0.22,0.07,0.0,0.47,0.04,0.0,0.03,0.19,0.0,0.0,,68.3,,,0.44,0.45,,0.58,,,,1.69,0.64,,aso919gwax
nSwhfdJN7nRyNWmja,Pure OG - LR,Concentrate,2017-05-22,2017-05-25,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.05,0.28,0.06,0.0,0.66,0.33,0.0,0.0,0.53,0.0,0.0,77.8,1.8,,,0.0,0.0,0.0,0.0,,,5.42,0.55,0.0,,pure-og-lr
nWfEZcp7H3R5idHhz,Meat Breath #2 - LRB,Concentrate,2017-06-19,2017-06-19,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.03,0.08,0.02,0.0,0.29,0.05,0.0,0.0,0.22,0.0,0.0,,0.96,0.01,83.2,0.01,0.01,0.54,0.01,,,5.48,0.57,0.01,,meat-breath-2-lrb
naqDp6zxawX4cKAWD,2,Concentrate,2018-06-13,2018-06-13,88.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.66,0.05,0.0,0.0,0.0,0.0,0.03,,5.91,58.97,0.01,2.58,1.07,0.01,2.86,,,0.01,1.15,0.85,,2
nck8x2iHpKFMxhrZK,ASD0319Wax A,Concentrate,2018-03-22,2018-03-22,12.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.08,0.0,0.0,0.0,0.16,0.04,0.0,0.37,0.04,0.0,0.04,0.04,0.0,0.0,,80.61,0.01,0.79,0.54,0.32,0.77,1.18,,,0.27,0.87,0.86,,asd0319wax-a
neZDfWKExnnsfzWGe,Candyland Strawberry,Concentrate,2016-07-15,2016-07-16,80.0,,,0.0,0.0,,0.0,0.0,0.0,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.28,0.14,0.01,0.0,0.37,0.13,0.0,0.0,0.04,0.0,0.04,,2.6,,,0.0,0.39,,19.22,,,,0.46,0.86,,candyland-strawberry
ngKvYMJE8ub3A7Mmo,Fire Department,Concentrate,2017-04-24,2017-04-26,34.0,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.04,0.46,0.15,0.0,0.92,0.3,0.0,0.04,0.81,0.0,0.0,,59.6,,,0.34,0.25,,0.55,,,,2.22,0.77,,fire-department
nhoyWq7Fwo9YvAW2R,Bruce Banner,Concentrate,2015-11-24,2015-11-28,,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.19,0.0,0.28,0.0,0.01,0.04,0.28,0.08,0.0,0.77,0.66,0.0,0.08,0.62,0.0,0.0,,56.2,,,0.18,0.1,,0.04,,,,1.23,0.29,,bruce-banner
nhytiLpiyGMYZRYSX,LSD - LRB,Concentrate,2016-01-26,2016-01-27,,,,0.0,0.0,,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.06,0.04,0.08,0.29,0.01,0.21,0.22,0.15,0.03,1.07,0.01,0.0,,52.1,,,0.12,0.04,,0.02,,,,2.85,0.03,,lsd-lrb
njQqSs8cKQb3na5mM,C4 - LR,Concentrate,2016-05-31,2016-06-01,,,,0.0,0.0,,0.0,0.04,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.05,0.13,0.09,0.5,0.0,0.21,2.26,0.12,0.11,0.41,0.0,0.12,,9.2,,,0.0,0.68,,44.6,,,,0.67,1.73,,c4-lr
nkCWhztGWP6RGfLYt,Charlie Sheen O.G. - CRB,Concentrate,2016-01-19,2016-01-20,,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.14,0.02,0.16,0.12,0.01,0.27,0.25,0.03,0.03,0.29,0.0,0.0,,53.7,,,0.2,0.07,,0.03,,,,1.56,0.23,,charlie-sheen-og-crb
nnPQPx242g42jnuhr,Kosher Kush Rosin,Concentrate,2017-03-24,2017-03-28,12.0,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.05,0.13,0.15,0.0,0.47,2.02,0.0,0.2,1.5,0.0,0.0,,63.5,,,0.46,0.25,,0.51,,,,2.17,0.93,,kosher-kush-rosin
noj7Tbh8tEDZQg4hv,Exodus Tahoe x Blue Dream Live Resin,Concentrate,2017-03-15,2017-03-17,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.04,0.0,0.09,0.21,0.0,0.0,0.4,0.0,0.0,0.0,0.04,0.0,0.0,,60.3,,,0.27,0.27,,0.6,,,,2.01,0.47,,exodus-tahoe-x-blue-dream-live-resin
noyZRhehXRYsiHYDr,Blueberry Headband - DRMD,Concentrate,2016-12-13,2016-12-16,,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.06,0.06,0.44,0.0,0.24,0.32,0.0,0.12,0.26,0.0,0.0,,66.6,,,0.35,0.48,,1.28,,,,3.42,0.73,,blueberry-headband-drmd
np9G7PdnyTmPdymRH,Sensi Star,Concentrate,,,11.0,0.0,0.0,,,,2.17,1.59,0.0,0.0,0.0,0.0,0.0,0.0,7.99,20.85,0.0,3.49,3.7,1.96,8.73,13.55,6.88,4.71,9.16,1.22,0.9,,,,,,,,,,,,,,,sensi-star
npgvgGmCB48xpz4ZF,Tru Blue,Concentrate,2015-09-18,2015-09-18,3.0,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.02,0.03,0.18,0.3,0.01,0.34,0.11,0.05,0.07,0.14,0.01,0.0,,69.7,,,0.7,0.14,,0.07,,,,1.15,0.74,,tru-blue
nqkwpXtzqn5cDsabE,Sour Kush,Concentrate,,,12.0,,,0.0,0.17,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.18,0.0,0.01,0.19,0.43,0.08,0.0,0.97,0.42,0.0,0.13,0.27,0.0,0.0,,,,,,,,,,,,,,,sour-kush
ns8BuJGPxoWkctEbL,Tahoe Cure,Concentrate,2017-01-16,2017-01-18,114.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.05,0.47,0.0,0.0,1.21,0.0,0.0,0.0,0.28,0.0,0.0,,60.9,,,0.33,0.62,,0.69,,,,2.6,0.5,,tahoe-cure
nsuHAopSewDDkTwBq,Buddha Tahoe x Purple Diesel - CRB,Concentrate,2016-01-12,2016-01-13,,,,0.0,0.01,,0.0,0.03,0.0,0.01,0.0,0.07,0.0,0.19,0.0,0.04,0.03,0.17,0.07,0.01,0.34,0.84,0.04,0.02,0.26,0.01,0.0,,60.3,,,0.12,0.13,,0.02,,,,0.91,0.15,,buddha-tahoe-x-purple-diesel-crb
nuHJN3kR5B73dPpCm,Green Crack Terp Sugar,Concentrate,2016-12-02,2016-12-05,12.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.04,0.08,0.05,0.0,0.23,0.09,0.03,0.0,0.04,0.0,0.0,,67.6,,,0.56,0.31,,0.41,,,,4.71,0.71,,green-crack-terp-sugar
nwMjPiY8xtHAw8hZ4,Blueberry Kush,Concentrate,,,11.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.98,0.0,5.67,8.34,0.0,2.45,16.2,0.0,0.0,,,,,,,,,,,,,,,blueberry-kush
o25tpco6ByXLiLHgy,Cherry Cream Pie - LRB,Concentrate,2016-11-15,2016-11-17,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.12,0.0,0.0,0.26,0.27,0.02,0.0,0.13,0.0,0.0,,74.2,,,0.4,0.32,,0.45,,,,1.98,0.45,,cherry-cream-pie-lrb
o34Y5vWW2BSKh83GH,Gorilla Glue - LRB,Concentrate,2016-02-09,2016-02-11,,,,0.0,0.0,,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.16,0.02,0.4,0.12,0.01,0.74,0.45,0.02,0.07,1.08,0.01,0.0,,58.1,,,0.08,0.05,,0.01,,,,1.18,0.05,,gorilla-glue-lrb
o4hYx8ZALqMeryJdm,Death Star - De-Wax,Concentrate,2016-12-30,2017-01-04,,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.05,0.0,0.34,0.19,0.0,0.65,0.42,0.03,0.03,0.84,0.0,0.0,,68.5,,,0.26,0.2,,0.39,,,,2.19,0.96,,death-star-de-wax
o6FC7Sx7owRypHmxW,ZOD - LR,Concentrate,2016-11-15,2016-11-17,,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.77,0.05,0.34,0.21,0.01,0.84,0.58,0.2,0.0,1.15,0.0,0.0,,67.9,,,0.59,0.26,,0.45,,,,4.24,0.73,,zod-lr
o9SpL6GmKYMro6LZE,A,Concentrate,2017-01-10,2017-01-11,,,,0.0,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.17,0.28,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,,56.1,,,0.3,1.77,,0.59,,,,1.18,1.2,,a
oFDKYycsJgFzRWsyD,Deathstar,Concentrate,2017-01-31,2017-02-02,,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.09,0.0,0.31,0.0,0.0,0.06,0.3,0.11,0.0,0.55,0.79,0.0,0.02,1.13,0.0,0.0,,58.9,,,0.32,0.24,,0.41,,,,2.43,1.85,,deathstar
oGMqDxQC2myTRGvXw,GMO Rosin,Concentrate,2018-04-24,2018-04-24,12.0,0.0,0.0,,,,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.1,0.14,0.54,0.17,0.0,1.13,0.55,0.0,0.18,1.18,0.0,0.0,,9.35,0.01,69.78,0.01,0.01,0.01,0.01,,,0.01,0.01,0.06,,gmo-rosin
oNqsd8fTajs3TPPTo,Death Star Live Resin,Concentrate,2017-03-15,2017-03-17,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.21,0.0,0.0,0.09,0.24,0.0,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0,,59.3,,,0.27,0.33,,0.42,,,,3.01,1.29,,death-star-live-resin
oPfvmAsh6pc5sSbzy,Lime OG,Concentrate,,,11.0,0.0,0.0,,,,1.92,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,1.97,6.41,7.26,2.47,0.0,17.81,13.82,1.77,2.27,14.58,1.51,1.01,,,,,,,,,,,,,,,lime-og
oQqdWF4NMpksLh3he,Sample 16,Concentrate,,,19.0,,,0.0,0.0,,0.0,0.03,0.0,0.01,0.0,0.08,0.0,0.05,0.0,1.78,0.04,0.22,0.35,0.13,0.36,0.69,0.44,0.07,0.49,0.07,0.0,,,,,,,,,,,,,,,sample-16
oQxTBXXnzWNBX9ECE,Sample 7,Concentrate,,,19.0,,,0.0,0.0,,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.02,0.23,0.73,0.0,0.46,2.02,0.22,0.1,1.01,0.0,0.0,,,,,,,,,,,,,,,sample-7
oRWfJX2LsFAg9Yo8G,Mango Widow,Concentrate,2015-11-24,2015-11-28,,,,0.0,0.0,,0.0,0.04,0.0,0.02,0.0,0.05,0.0,0.06,0.0,0.94,0.01,0.08,0.25,0.12,0.18,0.77,0.0,0.09,0.75,0.06,0.02,,63.3,,,0.26,0.11,,0.05,,,,2.58,0.58,,mango-widow
oTmgGbdnGgQThDwWe,Lucky Sleven,Concentrate,2017-09-27,2017-09-27,60.0,0.0,0.0,,,,0.0,0.05,0.0,0.0,0.0,0.07,0.0,0.24,0.0,0.03,0.28,0.29,0.12,0.0,0.84,0.15,0.02,0.04,0.32,0.0,0.0,,16.25,0.01,68.46,0.01,0.01,1.26,0.01,,,3.25,0.42,0.29,,lucky-sleven
oTzpTvGPupvLWZJiR,Cannatonic,Concentrate,2016-08-17,2016-08-18,43.0,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.32,0.0,0.07,0.0,0.05,0.22,0.2,0.07,0.0,0.47,0.25,0.0,0.0,0.19,0.0,0.03,,41.9,,,0.33,0.51,,21.69,,,,1.26,1.0,,cannatonic
oZWgZ78QgkX4CgXbN,Blue Lime Pie Flower Rosin,Concentrate,2017-03-30,2017-04-01,92.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.26,0.22,0.0,0.63,0.31,0.05,0.07,0.58,0.0,0.0,,63.6,,,0.24,0.83,,0.62,,,,1.9,0.86,,blue-lime-pie-flower-rosin
oeMejiBWaM4LBBHiv,Afterlife OG - Whole Plant,Concentrate,2016-04-19,2016-04-19,6.0,,,0.0,0.0,,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.07,0.03,0.13,0.19,0.0,0.24,0.44,0.02,0.06,1.06,0.0,0.0,,62.7,,,0.55,0.53,,0.67,,,,2.53,0.92,,afterlife-og-whole-plant
of2NTgCe2nDu9C4qk,CBD-LV-01,Concentrate,2017-06-06,2017-06-06,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,0.01,0.01,0.01,0.01,98.82,,,0.79,0.01,0.01,,cbd-lv-01
oiW2SPMZePAhME84K,Sour Diesel Terp Sugar,Concentrate,2016-05-24,2016-05-24,96.0,,,0.0,0.04,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.02,0.12,0.58,0.07,0.0,1.2,0.16,0.01,0.05,0.49,0.0,0.0,,61.7,,,0.37,0.48,,0.91,,,,1.2,1.04,,sour-diesel-terp-sugar
oifzSHWazARths47H,Jack Herer- HCFSE,Concentrate,2017-09-20,2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,0.01,57.19,0.01,1.5,1.24,0.01,,,8.71,1.42,0.01,,jack-herer-hcfse
okn8Xo6poefbczXC2,Princess Vortex #1 LRB,Concentrate,2018-05-01,2018-05-01,,0.0,0.0,,,,0.0,0.11,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.08,0.0,0.37,0.21,0.0,0.28,0.34,0.0,0.11,1.12,0.05,0.0,,0.84,0.01,88.44,0.01,0.01,0.01,0.01,,,4.64,0.01,0.01,,princess-vortex-1-lrb
op4PDExe4849nrPWP,Grape OG - B - LR,Concentrate,2016-09-06,2016-09-07,,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.15,0.04,0.14,0.08,0.0,0.24,0.82,0.02,0.0,0.28,0.0,0.0,,56.0,,,0.54,0.2,,0.34,,,,3.29,0.84,,grape-og-b-lr
ou3m24GtXToRQAK7Y,"""Bag 7""",Concentrate,2016-02-02,2016-02-04,,,,0.0,0.0,,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.25,0.01,0.08,0.34,0.02,0.17,1.03,0.11,0.06,0.55,0.01,0.0,,60.8,,,0.25,0.06,,0.02,,,,2.49,0.16,,bag-7
oujbubnzXeuavpqES,Platinum Jack Herer-LR,Concentrate,2017-08-03,2017-08-03,,0.0,0.0,,,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.74,0.05,0.0,0.12,0.05,0.92,0.36,0.0,0.07,0.86,0.02,0.0,,2.18,0.01,85.34,0.01,0.27,0.93,0.01,,,5.38,0.01,0.01,,platinum-jack-herer-lr
oyymPbMX5BYtXztNG,Sweet Island Skunk,Concentrate,2017-04-28,2017-05-02,87.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.03,0.15,0.13,0.0,0.51,0.65,0.0,0.05,0.4,0.0,0.0,,54.6,,,1.08,0.39,,0.41,,,,2.02,0.47,,sweet-island-skunk
ozcbtitRjCPnpXoPN,Lemon G terp,Concentrate,2017-12-18,2017-12-18,,0.0,0.0,,,,0.0,0.09,0.0,0.0,0.0,0.35,0.0,0.92,0.0,0.09,0.47,0.66,0.16,0.07,1.97,6.49,0.81,0.13,1.32,0.06,0.0,,12.56,0.01,46.57,0.01,0.01,0.96,0.01,,,1.8,0.65,0.15,,lemon-g-terp
p5YT56cpCAB3SGAwa,501st OG Full Spectrum,Concentrate,2017-11-30,2017-11-30,14.0,0.0,0.0,,,,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.04,0.22,0.11,0.08,0.0,0.37,0.06,0.02,0.02,0.11,0.0,0.0,,13.98,0.01,75.39,0.01,0.22,0.01,0.01,,,1.32,0.3,0.01,,501st-og-full-spectrum
p6w99XEYHHy2vT5f9,Green C #2,Concentrate,2015-08-07,2015-08-09,49.0,,,0.0,0.0,,0.0,0.0,0.27,0.01,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.22,0.0,0.0,0.57,0.0,0.0,0.0,0.02,0.0,0.0,,74.3,,,0.18,0.49,,0.07,,,,1.81,0.19,,green-c-2
p9cqCMeBeyZjDgNTA,Cookies n Creme THCa,Concentrate,2017-06-19,2017-06-19,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,,0.79,0.01,90.75,0.01,0.01,0.01,0.01,,,0.0,0.01,0.01,,cookies-n-creme-thca
pCayePZoRKJkPn6aa,Sour Gorilla - LR,Concentrate,2017-05-08,2017-05-10,,,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.05,0.33,0.11,0.0,0.76,0.74,0.0,0.02,1.14,0.0,0.0,70.7,1.4,,,0.0,0.0,0.4,0.0,,,3.31,0.41,0.0,,sour-gorilla-lr
pCbFbWotmX6PwW6Ca,Clementine,Concentrate,2017-04-11,2017-04-13,42.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.03,0.0,0.04,0.04,0.67,0.0,0.22,1.95,0.0,0.12,0.22,0.0,0.0,,69.1,,,1.75,0.25,,0.43,,,,2.74,0.62,,clementine
pDBEeyT5vYRGn2yFP,031318-04 Strawberry Banana LR,Concentrate,2018-03-22,2018-03-22,,0.0,0.0,,,,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.35,0.07,0.23,0.13,0.06,0.39,1.18,0.16,0.0,0.65,0.04,0.0,,1.85,0.01,82.56,0.01,0.01,0.01,0.01,,,2.03,0.63,0.01,,031318-04-strawberry-banana-lr
pDQqdnFwoZD7Jm2e3,Guice-LRB,Concentrate,2017-04-14,2017-04-18,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.75,0.03,0.09,0.04,0.05,0.3,0.32,0.02,0.01,0.1,0.04,0.0,,68.1,,,0.33,0.21,,0.36,,,,2.78,0.45,,guice-lrb
pFewzcWFrFkXMyRgj,SLH Thc-A,Concentrate,2018-03-15,2018-03-15,2.0,0.0,0.0,,,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.36,0.0,0.08,0.07,0.08,0.11,0.08,0.15,0.04,0.11,0.06,0.03,,1.1,0.01,85.93,0.01,0.01,0.01,0.01,,,6.06,0.01,0.01,,slh-thc-a
pG29eXuugXnp4wKjZ,Sunshine,Concentrate,2017-04-20,2017-04-22,25.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.11,0.33,0.05,0.0,0.68,0.02,0.0,0.05,0.51,0.0,0.0,,54.6,,,0.3,0.39,,0.5,,,,2.16,0.79,,sunshine
pHNjbP2mvNbATFiR9,OGKB x Tiramisu Cookie - CR,Concentrate,2016-11-22,2016-11-24,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.11,1.09,0.05,0.0,1.79,0.35,0.06,0.0,0.3,0.0,0.0,,61.0,,,0.0,0.31,,0.0,,,,4.93,1.15,,ogkb-x-tiramisu-cookie-cr
pHiDYWY5zcjP89tGd,Blueberry Trainwreck Live Resin,Concentrate,2016-01-15,2016-01-17,115.0,,,0.0,0.0,,0.0,0.03,0.0,0.05,0.0,0.0,0.0,0.22,0.0,0.03,0.02,0.22,0.1,0.02,0.5,1.66,0.35,0.05,0.47,0.02,0.0,,61.4,,,0.15,0.14,,0.02,,,,1.65,0.47,,blueberry-trainwreck-live-resin
pKgCtdTubE4ugMsWx,Tangie Dream - CR,Concentrate,2016-01-07,2016-01-09,,,,0.0,0.0,,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.76,0.0,0.05,0.19,0.13,0.09,0.48,0.11,0.04,0.47,0.08,0.03,,53.3,,,0.16,0.08,,0.01,,,,8.07,0.12,,tangie-dream-cr
pW3SQEtyGSnwGZFXw,OG Cookie Haze - LRB,Concentrate,2017-06-19,2017-06-19,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.07,0.02,0.0,0.03,0.0,0.0,,2.17,0.01,81.12,0.01,0.01,0.01,0.01,,,9.11,0.73,0.01,,og-cookie-haze-lrb
pX6gQsCjCmKruRbG4,Cheesequake x Galactic Jack,Concentrate,2016-12-01,2016-12-02,116.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.25,0.05,0.33,0.12,0.0,0.69,0.15,0.0,0.02,0.27,0.0,0.0,,70.6,,,0.0,0.47,,0.0,,,,2.81,1.01,,cheesequake-x-galactic-jack
pYNXC3mcjaJFpKFRd,040R1,Concentrate,2017-11-18,2017-11-18,,0.0,0.0,,,,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.03,0.08,0.07,0.0,0.0,0.26,0.02,0.02,0.0,0.02,0.0,0.0,,23.14,0.01,64.69,0.01,0.01,0.81,0.01,,,2.94,0.01,0.4,,040r1
paDhSSJsh6YfazqCj,La Affie,Concentrate,2015-12-15,2015-12-16,,,,0.0,0.0,,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.25,0.0,0.06,0.05,0.17,0.13,0.01,0.47,0.84,0.11,0.02,0.96,0.01,0.0,,64.8,,,0.13,0.06,,0.02,,,,2.22,0.22,,la-affie
pbMEy6bwZ92zcHEvg,True Blue 2,Concentrate,2015-06-16,2015-06-18,3.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.02,0.0,0.11,0.41,0.0,0.21,0.35,0.21,0.25,0.27,0.0,0.0,,63.8,,,0.23,0.06,,0.06,,,,0.58,0.33,,true-blue-2
pbs2R2bZabKt2mu3s,GMO Nug,Concentrate,2017-06-03,2017-06-03,10.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.0,0.0,0.05,0.21,0.0,0.0,0.43,0.03,0.0,0.0,0.16,0.0,0.0,,2.38,0.01,83.41,0.01,0.01,0.44,0.01,,,0.55,0.01,4.34,,gmo-nug
pe7wTjXJnJAHPJ3oW,Silver Mountain - 95F,Concentrate,,,,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.1,0.03,0.33,0.07,0.0,0.57,0.15,0.02,0.03,0.29,0.0,0.0,,,,,,,,,,,,,,,silver-mountain-95f
pgTgFgkndgEdpntsQ,Pineapple Sugarcookie,Concentrate,2015-11-24,2015-11-28,,,,0.0,0.0,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.09,0.02,0.16,0.2,0.01,0.35,0.18,0.14,0.06,0.6,0.01,0.0,,65.8,,,1.82,0.16,,0.05,,,,1.0,0.48,,pineapple-sugarcookie
phYS4p6NHz6GzizL3,Pineapple Chunk Craft Cart,Concentrate,2017-08-25,2017-08-25,2.0,0.0,0.0,,,,0.0,0.06,0.0,0.0,0.0,0.12,0.0,0.22,0.0,3.08,0.09,0.09,0.24,0.18,0.46,0.54,0.63,0.18,0.56,0.1,0.0,,40.29,0.01,14.85,0.2,0.32,0.99,0.01,,,5.76,1.19,0.26,,pineapple-chunk-craft-cart
pi8NzbLSvPvtryPj6,041918-03 Viper City OG LRB,Concentrate,2018-05-17,2018-05-17,,0.0,0.0,,,,0.04,0.06,0.0,0.04,0.0,0.0,0.0,0.17,0.0,0.06,0.06,0.15,0.11,0.04,0.27,0.44,0.07,0.04,0.49,0.04,0.0,,2.27,0.01,87.15,0.01,0.01,1.2,0.01,,,2.08,0.01,0.01,,041918-03-viper-city-og-lrb
pj683amLZx8hSCMzf,The Mystery Shatter,Concentrate,2016-04-27,2016-04-28,2.0,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.04,0.1,0.14,0.0,0.21,0.3,0.0,0.05,0.25,0.0,0.0,,61.1,,,0.35,0.63,,0.58,,,,2.46,0.76,,the-mystery-shatter
pjbG7Nq8jtA2cRQzq,Sour Tangie,Concentrate,2016-02-02,2016-02-04,,,,0.0,0.0,,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.31,0.0,0.12,0.15,0.05,0.24,0.4,0.02,0.03,0.86,0.04,0.0,,59.0,,,0.18,0.05,,0.02,,,,1.95,0.09,,sour-tangie
