Test Result UID,Sample Name,Sample Type,Receipt Time,Test Time,Provider,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,Moisture Content,strain
,PSCR-924,"Concentrate, Inhalable",2017-09-07,,64,,,,,,0.0,0.032,0.129,0.0,0.01,0.0,0.0,0.23600000000000002,0.0,0.022000000000000002,0.228,0.35100000000000003,0.09699999999999999,0.0,1.145,0.35600000000000004,,0.18600000000000003,0.557,0.0,0.0,,6.77,0.0,72.0,0.0,0.0,0.22,0.0,0.0,0.09,1.64,0.34,0.1,,pscr-924
,OG 219.09,"Flower, Inhalable",2017-09-07,,162,,,,,,0.0,0.005,0.01,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.002,0.071,0.107,0.016,0.0,0.33899999999999997,0.451,,0.034,0.172,0.0,0.0,,4.54,0.0,14.53,0.0,0.0,0.03,0.0,0.0,0.0,0.57,0.15,0.08,,og-21909
,Peach Ringz,"Flower, Inhalable",2017-09-07,,226,,,,,,0.0,0.011000000000000001,0.0,0.0,0.0,0.107,0.0,0.179,0.0,0.002,0.0,0.044000000000000004,0.035,0.0,0.16399999999999998,0.055,,0.061,0.336,0.0,0.0,,1.18,0.0,24.26,0.0,0.0,0.04,0.0,0.0,0.02,0.63,0.06,0.0,,peach-ringz
,Grape Stomper,"Flower, Inhalable",2017-09-07,,226,,,,,,0.0,0.01,0.004,0.0,0.0,0.09300000000000001,0.0,0.193,0.08800000000000001,0.004,0.0,0.11699999999999999,0.033,0.0,0.423,0.847,,0.062,0.402,0.0,0.0,,2.26,0.0,24.92,0.0,0.0,0.05,0.0,0.0,0.0,1.61,0.17,0.0,,grape-stomper
,Venom OG,"Flower, Inhalable",2017-09-07,,226,,,,,,0.0,0.018000000000000002,0.006999999999999999,0.0,0.0,0.0,0.0,0.18100000000000002,0.0,0.006,0.0,0.11800000000000001,0.057999999999999996,0.0,0.38799999999999996,0.58,,0.114,0.633,0.0,0.0,,1.18,0.0,23.65,0.0,0.0,0.02,0.0,0.0,,0.48,0.11,0.0,,venom-og
,Blue Skittles,"Flower, Inhalable",2017-09-07,,226,,,,,,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.021,1.196,0.0,0.084,0.79,,0.465,0.049,0.0,0.0,,1.03,0.0,10.61,0.0,0.0,,0.0,0.0,0.0,0.11,0.0,0.0,,blue-skittles
,South Florida OG,"Flower, Inhalable",2017-09-07,,543,,,,,,0.0,0.019,0.005,0.0,0.004,0.0,0.0,0.149,0.001,0.012,0.0,0.069,0.063,0.0,0.231,0.561,,0.122,0.5760000000000001,0.0,0.0,,1.66,0.0,23.6,0.0,0.0,0.02,0.0,0.0,,0.58,0.09,0.02,,south-florida-og
,BRUC0907S,"Concentrate, Inhalable",2017-09-07,,147,,,,,,0.0,0.037000000000000005,0.052000000000000005,0.01,0.0,0.0,0.0,0.23199999999999998,0.021,0.045,0.039,0.183,0.114,0.0,0.535,0.643,,0.147,0.564,0.0,0.0,,4.67,0.0,82.2,0.0,0.0,0.26,0.0,0.0,0.0,2.08,0.46,0.14,,bruc0907s
,BSUL0907S,"Concentrate, Inhalable",2017-09-07,,147,,,,,,0.0,0.018000000000000002,0.067,0.0,0.0,0.0,0.0,0.10099999999999999,0.242,0.247,0.16,0.098,0.38,0.005,0.32,1.062,,0.23199999999999998,0.518,0.0,0.0,,2.24,0.0,83.33,0.0,0.0,0.12,0.0,0.0,0.0,0.51,0.0,0.0,,bsul0907s
,Gorilla Glue #4,"Concentrate, Inhalable",2017-09-07,,147,,,,,,0.0,0.022000000000000002,0.048,0.0,0.004,0.0,0.0,0.23800000000000002,0.018000000000000002,0.03,0.35600000000000004,0.523,0.09,0.0,1.6880000000000002,0.452,,0.13,0.6509999999999999,0.0,0.0,,10.32,0.0,70.92,0.0,0.0,0.22,0.0,0.0,0.0,0.91,0.31,0.2,,gorilla-glue-4
,White Cookies,"Hybrid, Flower, Inhalable",2017-09-07,,598,,,,,,0.0,0.008,0.006,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.114,0.026000000000000002,0.0,0.335,0.369,,0.048,0.218,0.0,0.0,,1.15,0.0,24.01,0.0,0.0,0.04,0.0,0.0,0.02,0.55,0.14,0.0,,white-cookies
,Purple Platinum,"Hybrid, Flower, Inhalable",2017-09-07,,598,,,,,,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.039,0.0,0.003,0.0,0.17800000000000002,0.015,0.0,0.527,0.877,,0.038,0.13699999999999998,0.0,0.0,,0.91,0.0,24.24,0.0,0.0,0.02,0.0,0.0,0.0,0.66,0.09,0.0,,purple-platinum
,Lemon Meringue,"Sativa, Flower, Inhalable",2017-09-07,,598,,,,,,0.0,0.008,0.004,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.068,0.03,0.0,0.19699999999999998,0.292,,0.048,0.249,0.0,0.0,,1.1,0.0,23.66,0.0,0.0,0.04,0.0,0.0,0.02,0.76,0.06,0.0,,lemon-meringue
,RSCR-926,"Concentrate, Inhalable",2017-09-08,,64,,,,,,0.0,0.040999999999999995,0.215,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.294,0.496,0.127,0.0,1.578,0.379,,0.242,0.595,0.0,0.0,,6.93,0.0,69.93,0.07,0.05,0.33,0.0,0.0,0.0,1.84,0.36,0.1,,rscr-926
,Prof. Xaos,"Flower, Inhalable",2017-09-08,,429,,,,,,0.0,0.005,0.012,0.0,0.0,0.07400000000000001,0.0,0.09300000000000001,0.024,0.0,0.034,0.07200000000000001,0.196,0.0,0.266,0.62,,0.08800000000000001,0.07200000000000001,0.0,0.0,,0.76,0.0,23.35,0.0,0.0,0.05,0.0,0.0,0.0,0.85,0.23,0.02,,prof-xaos
,Blueberry Mountain,"Flower, Inhalable",2017-09-08,,429,,,,,,0.0,0.011000000000000001,0.006,0.0,0.0,0.005,0.0,0.052000000000000005,0.0,0.004,0.066,0.12,0.038,0.0,0.42200000000000004,0.121,,0.069,0.368,0.0,0.0,,0.66,0.0,24.24,0.0,0.0,0.05,0.0,0.0,0.0,0.61,0.18,0.0,,blueberry-mountain
,SSH,"Flower, Inhalable",2017-09-08,,429,,,,,,0.0,0.005,0.01,0.0,0.0,0.0,0.0,0.049,0.0,0.002,0.002,0.065,0.02,0.0,0.242,1.063,,0.044000000000000004,0.16,0.0,0.0,,0.78,0.0,23.98,0.0,0.0,0.05,0.0,0.0,0.0,0.56,0.09,0.0,,ssh
,DJ Short's BBK,"Flower, Inhalable",2017-09-08,,429,,,,,,0.0,0.01,0.005,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.038,0.045,0.46799999999999997,0.0,0.134,0.21899999999999997,,0.18600000000000003,0.077,0.0,0.0,,1.13,0.0,21.08,0.0,0.0,0.05,0.0,0.0,0.0,0.28,0.03,0.0,,dj-shorts-bbk
,Pine Tar Kush,"Flower, Inhalable",2017-09-08,,429,,,,,,0.0,0.005,0.01,0.0,0.0,0.0,0.0,0.051,0.0,0.002,0.018000000000000002,0.134,0.022000000000000002,0.0,0.494,0.498,,0.04,0.133,0.0,0.0,,0.61,0.0,26.96,0.0,0.0,0.05,0.0,0.0,0.0,0.29,0.24,0.0,,pine-tar-kush
,Pink Raskal,"Flower, Inhalable",2017-09-08,,429,,,,,,0.0,0.008,0.003,0.0,0.0,0.0,0.0,0.004,0.0,0.002,0.051,0.073,0.027999999999999997,0.0,0.23600000000000002,0.44799999999999995,,0.054000000000000006,0.23600000000000002,0.0,0.0,,0.76,0.0,26.49,0.0,0.0,0.06,0.0,0.0,0.0,0.95,0.13,0.02,,pink-raskal
,OGKB,"Flower, Inhalable",2017-09-08,,429,,,,,,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.046,0.0,0.004,0.037000000000000005,0.10400000000000001,0.036000000000000004,0.0,0.35,0.737,,0.07,0.377,0.0,0.0,,0.48,0.0,26.98,0.0,0.0,0.05,0.0,0.0,0.0,1.4,0.06,0.0,,ogkb
,Ocean Girl,"Flower, Inhalable",2017-09-08,,429,,,,,,0.0,0.015,0.002,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.013000000000000001,0.024,0.132,0.053,0.0,0.35600000000000004,0.172,,0.095,0.672,0.0,0.0,,0.42,0.0,21.33,0.0,0.0,0.05,0.0,0.0,0.0,0.7,0.03,0.0,,ocean-girl
,Strawberry Banana,"Flower, Inhalable",2017-09-08,,647,,,,,,0.0,0.015,0.009000000000000001,0.0,0.0,0.0,0.0,0.004,0.076,0.003,0.006,0.07200000000000001,0.14,0.0,0.26899999999999996,0.361,,0.122,0.447,0.0,0.0,,0.35,0.0,24.16,0.0,0.0,0.09,0.0,0.0,0.02,0.45,0.24,0.0,,strawberry-banana
,Pineapple Express,"Flower, Inhalable",2017-09-08,,647,,,,,,0.0,0.009000000000000001,0.011000000000000001,0.0,0.0,0.0,0.0,0.064,0.031,0.002,0.009000000000000001,0.27399999999999997,0.044000000000000004,0.0,0.722,0.5589999999999999,,0.067,0.39399999999999996,0.0,0.0,,0.48,0.0,17.6,0.0,0.0,0.06,0.0,0.0,0.0,0.53,0.07,0.0,,pineapple-express
,Cherry Pie,"Flower, Inhalable",2017-09-08,,647,,,,,,0.0,0.012,0.004,0.0,0.0,0.0,0.0,0.08,0.036000000000000004,0.006999999999999999,0.011000000000000001,0.11,0.08199999999999999,0.0,0.305,0.091,,0.092,0.39799999999999996,0.0,0.0,,0.52,0.0,16.84,0.0,0.0,0.05,0.0,0.0,0.0,0.31,0.07,0.0,,cherry-pie
,Candy Land,"Concentrate, Inhalable",2017-09-08,,648,,,,,,0.0,0.006,0.21899999999999997,0.0,0.0,0.43200000000000005,0.0,0.149,0.0,0.0,0.196,0.349,0.015,0.0,1.182,0.028999999999999998,,0.032,0.096,0.0,0.0,,,,,,,,,,,,,,,candy-land
,Nat. Gorilla Glue 907,"Concentrate, Inhalable",2017-09-08,,536,,,,,,0.0,0.0,0.009000000000000001,0.077,0.0,0.027000000000000003,0.0,0.051,0.0,0.0,0.174,0.42,0.38299999999999995,0.0,0.541,0.062,,0.048,0.039,0.0,0.0,,28.71,0.12,1.63,0.26,0.46,0.0,0.13,0.0,0.0,0.14,0.64,0.68,,nat-gorilla-glue-907
,Nat. Diamond OG 908,"Concentrate, Inhalable",2017-09-08,,536,,,,,,0.0,0.013000000000000001,0.012,0.006999999999999999,0.006,0.025,0.0,0.109,0.0,0.015,0.22699999999999998,0.233,0.047,0.0,0.561,0.23199999999999998,,0.067,0.37,0.0,0.0,,27.7,0.21,2.14,0.25,0.66,0.0,0.09,0.0,0.0,0.17,0.68,0.52,,nat-diamond-og-908
,Nat. Maui Wowie 907,"Concentrate, Inhalable",2017-09-08,,536,,,,,,0.0,0.004,0.0,0.004,0.0,0.018000000000000002,0.0,0.05,0.0,0.0,0.18899999999999997,0.18899999999999997,0.16,0.0,0.435,0.5429999999999999,,0.068,0.075,0.0,0.0,,27.68,0.0,1.53,0.23,0.36,0.0,0.0,0.0,0.0,0.11,0.64,0.41,,nat-maui-wowie-907
,Girl Scout Cookies,"Flower, Inhalable",2017-09-08,,3,,,,,,0.0,0.009000000000000001,0.019,0.0,0.0,0.0,0.0,0.171,0.0,0.003,0.046,0.297,0.033,0.0,0.828,0.18899999999999997,,0.067,0.327,0.0,0.0,,0.41,0.0,20.62,0.0,0.0,0.06,0.0,0.0,0.0,0.5,0.06,0.0,,girl-scout-cookies
,Butter OG,"Flower, Inhalable",2017-09-08,,3,,,,,,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.076,0.0,0.004,0.028999999999999998,0.099,0.046,0.0,0.33,0.995,,0.068,0.345,0.0,0.0,,0.79,0.0,18.77,0.0,0.0,0.05,0.0,0.0,0.0,0.36,0.08,0.0,,butter-og
,Three Kings,"Flower, Inhalable",2017-09-08,,3,,,,,,0.0,0.01,0.006,0.0,0.0,0.0,0.0,0.07,0.0,0.003,0.049,0.17300000000000001,0.037000000000000005,0.0,0.413,0.142,,0.07,0.319,0.0,0.0,,0.3,0.0,20.12,0.0,0.0,0.06,0.0,0.0,0.0,0.5,0.06,0.0,,three-kings
,Bubba Kush,"Flower, Inhalable",2017-09-08,,3,,,,,,0.0,0.009000000000000001,0.003,0.0,0.0,0.0,0.0,0.08,0.0,0.003,0.032,0.084,0.028999999999999998,0.0,0.223,0.42,,0.055,0.258,0.0,0.0,,0.63,0.0,18.89,0.0,0.0,0.06,0.0,0.0,0.0,0.39,0.03,0.0,,bubba-kush
,Bubble Gum,"Flower, Inhalable",2017-09-11,,633,,,,,,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.11699999999999999,0.0,0.002,0.048,0.092,0.026000000000000002,0.0,0.299,0.379,,0.052000000000000005,0.257,0.0,0.0,,0.88,0.0,16.42,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.08,0.0,,bubble-gum
,Mango Cookies,"Flower, Inhalable",2017-09-11,,649,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.134,0.826,0.0,0.358,0.358,,0.31,0.14,0.0,0.0,,2.04,0.0,23.52,0.0,0.0,,0.0,0.0,0.0,0.66,0.07,0.01,,mango-cookies
,Pineapple OG KUSH,"Flower, Inhalable",2017-09-11,,650,,,,,,0.0,0.006,0.011000000000000001,0.004,0.001,0.0,0.0,0.048,0.025,0.002,0.006,0.21600000000000003,0.025,0.0,0.5579999999999999,0.33299999999999996,,0.04,0.24100000000000002,0.0,0.0,,1.97,0.0,15.59,0.0,0.0,0.06,0.0,0.0,0.0,0.25,0.07,0.03,,pineapple-og-kush
,091117 Pink Cookies R6,"Flower, Inhalable",2017-09-11,,632,,,,,,0.0,0.01,0.013000000000000001,0.0,0.0,0.0,0.0,0.152,0.0,0.003,0.045,0.303,0.031,0.0,0.8440000000000001,0.263,,0.06,0.31,0.0,0.0,,0.49,0.0,20.35,0.0,0.0,0.06,0.0,0.0,0.0,0.62,0.07,0.0,,091117-pink-cookies-r6
,091117 ADAK OG R7,"Flower, Inhalable",2017-09-11,,632,,,,,,0.0,0.009000000000000001,0.006999999999999999,0.0,0.001,0.059000000000000004,0.0,0.018000000000000002,0.0,0.003,0.126,0.11,0.032,0.0,0.297,0.386,,0.062,0.273,0.0,0.0,,1.21,0.0,21.71,0.0,0.0,0.05,0.0,0.0,0.0,0.62,0.1,0.0,,091117-adak-og-r7
,091117 GG4 R7,"Flower, Inhalable",2017-09-11,,632,,,,,,0.0,0.008,0.005,0.0,0.0,0.0,0.0,0.035,0.0,0.002,0.122,0.18899999999999997,0.026000000000000002,0.0,0.65,0.39899999999999997,,0.051,0.221,0.0,0.0,,0.78,0.0,20.73,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.03,0.0,,091117-gg4-r7
,XJ-13 144.04,"Flower, Inhalable",2017-09-12,,162,,,,,,0.016,0.0,0.005,0.002,0.0,0.055999999999999994,0.0,0.013000000000000001,0.016,0.342,0.057,0.052000000000000005,0.027000000000000003,0.01,0.184,0.11800000000000001,,0.044000000000000004,0.055999999999999994,0.006999999999999999,0.0,,1.01,0.0,11.21,0.0,0.0,0.03,0.0,0.0,0.0,0.12,0.0,0.0,,xj-13-14404
,Skywalker B,"Flower, Inhalable",2017-09-12,,473,,,,,,0.0,0.013000000000000001,0.006999999999999999,0.0,0.006999999999999999,0.0,0.0,0.091,0.0,0.013000000000000001,0.0,0.096,0.04,0.0,0.307,0.573,,0.084,0.314,0.0,0.0,,1.17,0.0,19.52,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.09,0.0,,skywalker-b
,Flash Frozen Diablo OG Terp Juice,"Essential Oil, Infused, Other",2017-09-12,,7,,,,,,0.0,0.077,0.086,0.0,0.037000000000000005,0.0,0.0,0.672,0.026000000000000002,0.14400000000000002,0.35,1.901,0.255,0.0,6.254,6.485,,0.649,4.795,0.0,0.0,,,,,,,,,,,,,,,flash-frozen-diablo-og-terp-juice
,Flash Frozen High Tek Terp Juice,"Essential Oil, Infused, Other",2017-09-12,,7,,,,,,0.0,0.077,0.07200000000000001,0.0,0.018000000000000002,0.0,0.0,1.0190000000000001,0.028999999999999998,0.106,0.589,2.237,0.262,0.0,5.859,1.838,,0.597,4.9910000000000005,0.0,0.0,,1.4171,0.0,34.0565,0.0,0.0,0.1302,0.0,0.0,0.0,1.9753,0.0,0.0,,flash-frozen-high-tek-terp-juice
,Flash Frozen J-1 Royal Sugar,"Concentrate, Inhalable",2017-09-12,,7,,,,,,0.037000000000000005,0.005,0.025,0.013000000000000001,0.0,0.0,0.0,0.207,0.457,1.5230000000000001,0.113,0.207,0.076,0.044000000000000004,0.561,0.337,,0.11,0.344,0.03,0.0,,,,,,,,,,,,,,,flash-frozen-j-1-royal-sugar
,Paper Planes Black Mamba,"Concentrate, Inhalable",2017-09-12,,651,,,,,,0.0,0.027999999999999997,0.04,0.0,0.046,0.0,0.0,0.501,0.004,0.028999999999999998,0.0,0.424,0.065,0.0,1.3719999999999999,1.9269999999999998,,0.175,1.213,0.0,0.006,,3.74,0.0,76.72,0.0,0.0,,0.0,0.0,0.0,1.44,0.33,0.0,,paper-planes-black-mamba
,Golden Lemons,"Flower, Inhalable",2017-09-12,,652,,,,,,0.0,0.019,0.006,0.0,0.0,0.005,0.0,0.42100000000000004,0.002,0.008,0.026000000000000002,0.081,0.063,0.0,0.28300000000000003,0.23600000000000002,,0.11900000000000001,0.7190000000000001,0.0,0.0,,0.25,0.0,26.24,0.0,0.0,0.08,0.0,0.0,0.0,0.97,0.15,0.0,,golden-lemons
,Lucky Lemon 7,"Flower, Inhalable",2017-09-12,,652,,,,,,0.054000000000000006,0.009000000000000001,0.006,0.008,0.003,0.001,0.0,0.032,0.248,0.976,0.018000000000000002,0.066,0.12,0.027999999999999997,0.23600000000000002,0.271,,0.193,0.344,0.021,0.002,,0.99,0.0,31.81,0.0,0.0,0.1,0.0,0.0,0.0,3.19,0.13,0.01,,lucky-lemon-7
,Canndescent - Connect 407,"Flower, Inhalable",2017-09-13,,465,,,,,,0.0,0.013999999999999999,0.008,0.0,0.016,0.0,0.0,0.27399999999999997,0.0,0.013000000000000001,0.10300000000000001,0.129,0.05,0.0,0.42100000000000004,1.02,,0.09699999999999999,0.478,0.0,0.0,,0.56,0.0,28.57,0.0,0.0,0.08,0.0,0.0,0.02,0.97,0.1,0.0,,canndescent-connect-407
,Canndescent - Calm 101,"Flower, Inhalable",2017-09-13,,465,,,,,,0.0,0.013999999999999999,0.005,0.0,0.0,0.0,0.0,0.092,0.0,0.006999999999999999,0.08,0.195,0.049,0.0,0.662,0.613,,0.095,0.56,0.0,0.0,,0.42,0.0,26.1,0.0,0.0,0.06,0.0,0.0,0.0,0.41,0.07,0.0,,canndescent-calm-101
,Canndescent - Charge 508,"Flower, Inhalable",2017-09-13,,465,,,,,,0.035,0.0,0.004,0.005,0.003,0.07,0.0,0.03,0.245,0.6679999999999999,0.006999999999999999,0.025,0.077,0.019,0.09,0.599,,0.11599999999999999,0.19699999999999998,0.016,0.002,,1.07,0.0,21.28,0.07,0.0,0.08,0.0,0.0,0.03,1.53,0.11,0.0,,canndescent-charge-508
,Canndescent - Cruise 212,"Flower, Inhalable",2017-09-13,,465,,,,,,0.0,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.012,0.065,0.248,0.0,0.24600000000000002,1.2790000000000001,,0.09,0.24100000000000002,0.0,0.0,,0.58,0.0,20.23,0.0,0.0,0.05,0.0,0.0,0.0,0.38,0.18,0.0,,canndescent-cruise-212
,Canndescent - Create 309,"Flower, Inhalable",2017-09-13,,465,,,,,,0.0,0.012,0.006999999999999999,0.0,0.0,0.004,0.0,0.095,0.0,0.009000000000000001,0.11199999999999999,0.233,0.045,0.0,0.79,0.465,,0.084,0.622,0.0,0.0,,0.54,0.0,23.53,0.0,0.0,0.05,0.0,0.0,0.0,0.28,0.04,0.0,,canndescent-create-309
,Canndescent - Connect 410,"Flower, Inhalable",2017-09-13,,465,,,,,,0.0,0.016,0.009000000000000001,0.0,0.0,0.0,0.0,0.105,0.0,0.006,0.019,0.11800000000000001,0.055999999999999994,0.0,0.38799999999999996,1.43,,0.11199999999999999,0.501,0.0,0.0,,0.84,0.0,25.03,0.0,0.0,0.06,0.0,0.0,0.02,0.42,0.17,0.0,,canndescent-connect-410
,Canndescent - Calm 115,"Flower, Inhalable",2017-09-13,,465,,,,,,0.0,0.012,0.009000000000000001,0.0,0.0,0.0,0.0,0.068,0.0,0.006,0.033,0.12300000000000001,0.043,0.0,0.452,0.48100000000000004,,0.078,0.392,0.0,0.0,,1.04,0.0,27.21,0.0,0.0,0.08,0.0,0.0,0.03,1.0,0.11,0.02,,canndescent-calm-115
,Tahoe OG,"Flower, Inhalable",2017-09-13,,211,,,,,,0.0,0.005,0.013999999999999999,0.0,0.002,0.0,0.0,0.027999999999999997,0.0,0.005,0.138,0.11900000000000001,0.023,0.0,0.41,0.139,,0.03,0.21600000000000003,0.0,0.0,,5.42,0.0,11.54,0.0,0.0,0.04,0.0,0.0,0.0,1.06,0.18,0.08,,tahoe-og
,Lemonade,"Flower, Inhalable",2017-09-13,,211,,,,,,0.0,0.011000000000000001,0.01,0.0,0.003,0.0,0.0,0.005,0.001,0.006999999999999999,0.099,0.182,0.037000000000000005,0.0,0.613,0.355,,0.07200000000000001,0.434,0.0,0.0,,1.12,0.0,22.56,0.0,0.0,0.05,0.0,0.0,0.0,0.24,0.14,0.0,,lemonade
,Frost Boss,"Flower, Inhalable",2017-09-13,,211,,,,,,0.0,0.012,0.004,0.0,0.005,0.055999999999999994,0.0,0.019,0.091,0.059000000000000004,0.02,0.038,0.16399999999999998,0.0,0.122,0.14,,0.134,0.556,0.0,0.0,,0.38,0.0,21.26,0.0,0.0,0.05,0.0,0.0,0.0,1.85,0.1,0.0,,frost-boss
,HIMALAYA Nepal Purple Kush,"Concentrate, Inhalable",2017-09-13,,653,,,,,,0.0,0.0,0.040999999999999995,0.018000000000000002,0.002,0.063,0.0,0.361,0.0,0.015,0.28800000000000003,0.583,0.06,0.0,1.969,0.89,,0.043,0.43799999999999994,0.0,0.0,,82.71,0.0,0.0,0.51,1.38,0.0,1.29,0.0,0.0,0.0,2.99,1.83,,himalaya-nepal-purple-kush
,HIMALAYA J1,"Concentrate, Inhalable",2017-09-13,,653,,,,,,0.012,0.013000000000000001,0.071,0.006,0.0,0.0,0.0,0.05,0.036000000000000004,0.264,0.111,0.47100000000000003,0.184,0.008,1.285,0.113,,0.09699999999999999,0.083,0.009000000000000001,0.011000000000000001,,82.61,0.0,0.0,0.49,1.37,0.0,1.3,0.0,0.0,0.0,3.02,1.77,,himalaya-j1
,Medihaze Rosin,"Concentrate, Inhalable",2017-09-13,,555,,,,,,0.009000000000000001,0.025,0.126,0.0,0.0,0.264,0.0,0.095,0.040999999999999995,0.193,0.255,0.326,0.9670000000000001,0.006999999999999999,0.831,2.946,,0.379,0.586,0.009000000000000001,0.0,,6.15,0.0,19.38,0.0,0.08,41.3,2.81,0.0,0.21,4.32,0.46,0.23,,medihaze-rosin
,SIZZURP Live Resin,"Concentrate, Inhalable",2017-09-13,,26,,,,,,0.0,0.0,0.04,0.0,0.0,0.168,0.0,0.026000000000000002,0.0,0.0,0.037000000000000005,0.132,0.0,0.0,0.297,0.0,,0.0,0.0,0.0,0.0,,3.48,0.0,87.68,0.13,0.0,0.17,0.0,0.0,0.0,1.66,0.35,0.15,,sizzurp-live-resin
,SIZZURP Nug Run,"Concentrate, Inhalable",2017-09-13,,26,,,,,,0.0,0.027000000000000003,0.046,0.0,0.0,0.018000000000000002,0.0,0.354,0.111,0.21600000000000003,0.024,0.215,0.126,0.0,0.723,0.917,,0.21600000000000003,0.9490000000000001,0.03,0.0,,4.04,0.0,87.67,0.16,0.0,0.23,0.0,0.0,0.0,2.25,0.5,0.24,,sizzurp-nug-run
,Tangie Crystalline,"Concentrate, Inhalable",2017-09-13,,26,,,,,,0.0,0.005,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.135,0.257,0.0,0.365,0.818,,0.157,0.156,0.0,0.0,,1.5,0.0,90.28,0.0,0.0,0.13,0.0,0.0,0.0,0.43,0.16,0.0,,tangie-crystalline
,Lemon OG Live Resin,"Concentrate, Inhalable",2017-09-13,,26,,,,,,0.0,0.034,0.06,0.0,0.0,0.0,0.0,0.36,0.042,0.157,0.21100000000000002,0.449,0.171,0.0,1.381,0.767,,0.263,1.249,0.0,0.0,,3.8,0.0,77.94,0.0,0.0,0.47,0.0,0.0,0.0,1.61,0.39,0.08,,lemon-og-live-resin
,Tangie Nug Run,"Concentrate, Inhalable",2017-09-13,,26,,,,,,0.0,0.032,0.054000000000000006,0.0,0.0,0.0,0.027000000000000003,0.324,0.04,0.146,0.191,0.433,0.162,0.0,1.325,0.723,,0.251,1.181,0.0,0.0,,3.76,0.0,79.59,0.0,0.0,0.46,0.0,0.0,0.0,1.61,0.37,0.06,,tangie-nug-run
,Chiquita Banana Nug Run,"Concentrate, Inhalable",2017-09-13,,26,,,,,,0.0,0.033,0.037000000000000005,0.0,0.0,0.0,0.0,0.109,0.046,0.039,0.012,0.217,0.16899999999999998,0.0,0.7609999999999999,0.39,,0.262,0.982,0.0,0.0,,3.87,0.0,87.8,0.0,0.0,0.19,0.0,0.0,0.0,1.07,0.88,0.1,,chiquita-banana-nug-run
,True OG Kush,"Indica, Flower, Inhalable",2017-09-13,,598,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.011000000000000001,0.0,0.094,0.040999999999999995,0.0,0.309,1.127,,0.084,0.456,0.0,0.0,,3.27,0.0,20.87,0.0,0.0,,0.0,0.0,0.0,0.64,0.09,0.01,,true-og-kush
,Grape Passion Fruit,"Hybrid, Flower, Inhalable",2017-09-14,,533,,,,,,0.0,0.006999999999999999,0.003,0.0,0.003,0.002,0.0,0.047,0.0,0.002,0.10400000000000001,0.076,0.026000000000000002,0.0,0.27899999999999997,0.135,,0.049,0.20600000000000002,0.0,0.0,,0.91,0.0,19.09,0.0,0.0,0.06,0.0,0.0,0.0,0.46,0.04,0.0,,grape-passion-fruit
,Face Off OG,"Indica, Flower, Inhalable",2017-09-14,,533,,,,,,0.0,0.015,0.004,0.0,0.008,0.004,0.0,0.16,0.002,0.006,0.040999999999999995,0.10800000000000001,0.053,0.0,0.36200000000000004,0.878,,0.109,0.57,0.0,0.0,,0.55,0.0,25.41,0.0,0.0,0.07,0.0,0.0,0.0,0.62,0.15,0.0,,face-off-og
,LD-FK-Skyline- Doc OG X Tahoe,"Flower, Inhalable",2017-09-14,,654,,,,,,0.0,0.006,0.015,0.0,0.004,0.003,0.0,0.11,0.0,0.005,0.179,0.132,0.021,0.0,0.46799999999999997,0.418,,0.040999999999999995,0.0,0.0,0.0,,1.85,0.0,16.69,0.0,0.0,0.04,0.0,0.0,0.0,0.27,0.16,0.02,,ld-fk-skyline-doc-og-x-tahoe
