,image_url,desc_url
101,https://media.allbud.com/resized/350x242/media/images/strain/forbidden-fruit/zDKhMUpk/15297833056442081881642jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/forbidden-fruit
102,https://media.allbud.com/resized/350x242/media/images/strain/salmon-river-og/Rotd89AC/salmon-river-ogjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/salmon-river-og
103,https://media.allbud.com/resized/350x242/media/images/strain/9-pound-hammer/zqByYe7A/1558813077085-1851970410jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/9-pound-hammer
104,https://media.allbud.com/resized/350x242/media/images/strain/purple-lavender/5992/x3xnldu6r9o45tlt7jqf.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/purple-lavender
105,https://media.allbud.com/resized/350x242/media/images/strain/mendo-breath/8atdPJoW/20190312_114524jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/mendo-breath
106,https://media.allbud.com/resized/350x242/media/images/strain/blue-liberty/5861/ljrc2fwhkpya7fzbaeed.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/blue-liberty
107,https://media.allbud.com/resized/350x242/media/images/strain/cookies-kush/xkxfmICN/20181022_113259jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/cookies-kush
108,https://media.allbud.com/resized/350x242/media/feature/strain/juicy-fruit.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/juicy-fruit
109,https://media.allbud.com/resized/350x242/media/feature/strain/og-kush.jpg,https://www.allbud.com/marijuana-strains/indica/og-kush
110,https://media.allbud.com/resized/350x242/media/feature/strain/blue-cheese.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/blue-cheese
111,https://media.allbud.com/resized/350x242/media/feature/strain/banana-kush.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/banana-kush
112,https://media.allbud.com/resized/350x242/media/images/strain/wedding-cake/lX4Zop9D/1537930367578207844285197354830jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/wedding-cake
113,https://media.allbud.com/resized/350x242/media/images/strain/pandoras-box/yThZIqaP/20171012_214942jpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/pandoras-box
114,https://media.allbud.com/resized/350x242/media/images/strain/black-jack/LSwxMlD1/20190621_0314421jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/black-jack
115,https://media.allbud.com/resized/350x242/media/images/strain/abusive-og/V9RqylXp/20190327_121137jpg.jpg,https://www.allbud.com/marijuana-strains/indica/abusive-og
116,https://media.allbud.com/resized/350x242/media/images/strain/do-si-dos/k8dc1fZH/15427675135168514005966611945980jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/do-si-dos
